*** New Session***
01-11-2021 16:11:52
Product Name: forerunnner 45
82959750 : Rx: [00][FF][FF][FF][41][58][E4][41]
82960000 : Rx: [00][FF][FF][FF][41][58][E4][41]
82960250 : Rx: [00][FF][FF][FF][E3][5B][E5][42]
82960484 : Rx: [80][FF][FF][FF][E3][5B][E5][42]
82960734 : Rx: [80][FF][FF][FF][E3][5B][E5][42]
82960984 : Rx: [80][FF][FF][FF][E3][5B][E5][42]
82961234 : Rx: [80][FF][FF][FF][6A][5F][E6][44]
82961484 : Rx: [00][FF][FF][FF][6A][5F][E6][44]
82961718 : Rx: [00][FF][FF][FF][6A][5F][E6][44]
82961968 : Rx: [00][FF][FF][FF][F1][62][E7][44]
82962218 : Rx: [00][FF][FF][FF][F1][62][E7][45]
82962468 : Rx: [80][FF][FF][FF][F1][62][E7][45]
82962703 : Rx: [80][FF][FF][FF][F1][62][E7][45]
82962953 : Rx: [80][FF][FF][FF][6B][66][E8][45]
82963203 : Rx: [80][FF][FF][FF][6B][66][E8][45]
82963453 : Rx: [00][FF][FF][FF][6B][66][E8][45]
82963687 : Rx: [00][FF][FF][FF][E5][69][E9][45]
82963937 : Rx: [00][FF][FF][FF][E5][69][E9][45]
82964187 : Rx: [00][FF][FF][FF][E5][69][E9][46]
82964437 : Rx: [80][FF][FF][FF][E5][69][E9][46]
82964671 : Rx: [80][FF][FF][FF][52][6D][EA][46]
82964921 : Rx: [80][FF][FF][FF][52][6D][EA][46]
82965171 : Rx: [80][FF][FF][FF][52][6D][EA][49]
82965421 : Rx: [03][FF][AE][FF][9B][70][EB][49]
82965656 : Rx: [03][FF][AE][FF][9B][70][EB][49]
82965906 : Rx fail
82966156 : Rx: [03][FF][AE][FF][E4][73][EC][49]
82966406 : Rx: [80][FF][FF][FF][E4][73][EC][49]
82966656 : Rx: [80][FF][FF][FF][E4][73][EC][49]
82966890 : Rx: [80][FF][FF][FF][E4][73][EC][49]
82967140 : Rx: [80][FF][FF][FF][17][77][ED][4B]
82967390 : Rx: [00][FF][FF][FF][17][77][ED][4B]
82967640 : Rx: [00][FF][FF][FF][17][77][ED][4B]
82967875 : Rx fail
82968125 : Rx: [00][FF][FF][FF][4A][7A][EE][4D]
82968375 : Rx: [80][FF][FF][FF][4A][7A][EE][4D]
82968625 : Rx: [80][FF][FF][FF][67][7D][EF][4D]
82968859 : Rx: [80][FF][FF][FF][67][7D][EF][4D]
82969109 : Rx: [80][FF][FF][FF][67][7D][EF][50]
82969359 : Rx: [00][FF][FF][FF][67][80][F0][50]
82969609 : Rx: [00][FF][FF][FF][67][80][F0][50]
82969843 : Rx fail
82970093 : Rx: [00][FF][FF][FF][5D][83][F1][51]
82970343 : Rx: [80][FF][FF][FF][5D][83][F1][51]
82970593 : Rx: [80][FF][FF][FF][5D][83][F1][51]
82970843 : Rx: [80][FF][FF][FF][53][86][F2][51]
82971078 : Rx fail
82971328 : Rx: [00][FF][FF][FF][53][86][F2][52]
82971578 : Rx: [00][FF][FF][FF][40][89][F3][52]
82971812 : Rx: [00][FF][FF][FF][40][89][F3][52]
82972062 : Rx fail
82972312 : Rx fail
82972562 : Rx: [80][FF][FF][FF][1B][8C][F4][54]
82972812 : Rx fail
82973046 : Rx: [80][FF][FF][FF][ED][8E][F5][55]
82973296 : Rx: [00][FF][FF][FF][ED][8E][F5][55]
82973546 : Rx fail
82973796 : Rx fail
82974031 : Rx: [00][FF][FF][FF][BF][91][F6][5B]
82974281 : Rx fail
82974531 : Rx fail
82974781 : Rx: [80][FF][FF][FF][62][94][F7][5B]
82975015 : Rx: [80][FF][FF][FF][05][97][F8][5B]
82975265 : Rx fail
82975515 : Rx: [00][FF][FF][FF][05][97][F8][5D]
82975765 : Rx: [00][FF][FF][FF][99][99][F9][5D]
82976000 : Rx fail
82976250 : Rx fail
82976500 : Rx: [80][FF][FF][FF][12][9C][FA][61]
82976750 : Rx: [80][FF][FF][FF][12][9C][FA][61]
82977000 : Rx: [80][FF][FF][FF][8B][9E][FB][61]
82977234 : Rx: [00][FF][FF][FF][8B][9E][FB][61]
82977484 : Rx fail
82977734 : Rx fail
82977984 : Rx: [00][FF][FF][FF][04][A1][FC][61]
82978218 : Rx: [80][FF][FF][FF][70][A3][FD][63]
82978468 : Rx: [80][FF][FF][FF][70][A3][FD][63]
82978718 : Rx: [80][FF][FF][FF][DC][A5][FE][63]
82978968 : Rx: [80][FF][FF][FF][DC][A5][FE][63]
82979203 : Rx: [00][FF][FF][FF][42][A8][FF][64]
82979453 : Rx: [00][FF][FF][FF][42][A8][FF][64]
82979703 : Rx: [00][FF][FF][FF][42][A8][FF][64]
82979953 : Rx: [00][FF][FF][FF][A8][AA][00][64]
82980187 : Rx: [80][FF][FF][FF][A8][AA][00][66]
82980437 : Rx: [80][FF][FF][FF][02][AD][01][66]
82980687 : Rx: [80][FF][FF][FF][02][AD][01][66]
82980937 : Rx: [80][FF][FF][FF][02][AD][01][66]
82981171 : Rx: [00][FF][FF][FF][56][AF][02][67]
82981421 : Rx: [00][FF][FF][FF][56][AF][02][67]
82981671 : Rx: [00][FF][FF][FF][AA][B1][03][67]
82981921 : Rx: [00][FF][FF][FF][AA][B1][03][67]
82982171 : Rx: [89][FD][FF][FF][DD][B3][04][6D]
82982406 : Rx: [89][FD][FF][FF][DD][B3][04][6D]
82982656 : Rx: [89][FD][FF][FF][10][B6][05][6D]
82982906 : Rx: [89][FD][FF][FF][10][B6][05][6D]
82983156 : Rx: [00][FF][FF][FF][10][B6][05][6C]
82983390 : Rx: [00][FF][FF][FF][48][B8][06][6C]
82983640 : Rx: [00][FF][FF][FF][48][B8][06][6C]
82983890 : Rx: [00][FF][FF][FF][80][BA][07][6C]
82984140 : Rx: [80][FF][FF][FF][80][BA][07][6B]
82984375 : Rx: [80][FF][FF][FF][BE][BC][08][6B]
82984625 : Rx: [80][FF][FF][FF][BE][BC][08][6B]
82984875 : Rx: [80][FF][FF][FF][BE][BC][08][6B]
82985125 : Rx: [00][FF][FF][FF][F6][BE][09][6C]
82985359 : Rx: [00][FF][FF][FF][F6][BE][09][6C]
82985609 : Rx: [00][FF][FF][FF][2E][C1][0A][6C]
82985859 : Rx: [00][FF][FF][FF][2E][C1][0A][6C]
82986109 : Rx: [80][FF][FF][FF][48][C3][0B][72]
82986359 : Rx: [80][FF][FF][FF][48][C3][0B][72]
82986593 : Rx: [80][FF][FF][FF][62][C5][0C][72]
82986843 : Rx: [80][FF][FF][FF][62][C5][0C][72]
82987093 : Rx: [00][FF][FF][FF][78][C7][0D][73]
82987343 : Rx: [00][FF][FF][FF][78][C7][0D][73]
82987578 : Rx: [00][FF][FF][FF][8E][C9][0E][73]
82987828 : Rx: [00][FF][FF][FF][8E][C9][0E][73]
82988078 : Rx: [80][FF][FF][FF][9B][CB][0F][75]
82988328 : Rx fail
82988562 : Rx: [80][FF][FF][FF][A8][CD][10][75]
82988812 : Rx: [80][FF][FF][FF][A8][CD][10][75]
82989062 : Rx: [00][FF][FF][FF][AC][CF][11][77]
82989312 : Rx: [00][FF][FF][FF][AC][CF][11][77]
82989546 : Rx fail
82989796 : Rx: [00][FF][FF][FF][B0][D1][12][77]
82990046 : Rx: [80][FF][FF][FF][A3][D3][13][7B]
82990296 : Rx: [80][FF][FF][FF][A3][D3][13][7B]
82990531 : Rx: [80][FF][FF][FF][96][D5][14][7B]
82990781 : Rx: [80][FF][FF][FF][96][D5][14][7B]
82991031 : Rx: [00][FF][FF][FF][89][D7][15][7B]
82991281 : Rx: [00][FF][FF][FF][89][D7][15][7D]
82991515 : Rx: [00][FF][FF][FF][74][D9][16][7D]
82991765 : Rx: [00][FF][FF][FF][74][D9][16][7D]
82992015 : Rx fail
82992265 : Rx fail
82992500 : Rx fail
82992750 : Rx: [80][FF][FF][FF][42][DD][18][7F]
82993000 : Rx fail
82993250 : Rx fail
82993500 : Rx: [00][FF][FF][FF][01][E1][1A][81]
82993734 : Rx: [00][FF][FF][FF][01][E1][1A][81]
82993984 : Rx: [80][FF][FF][FF][DD][E2][1B][81]
82994234 : Rx fail
82994484 : Rx: [80][FF][FF][FF][B2][E4][1C][83]
82994718 : Rx fail
82994968 : Rx fail
82995218 : Rx: [00][FF][FF][FF][87][E6][1D][86]
82995468 : Rx fail
82995703 : Rx fail
82995953 : Rx: [80][FF][FF][FF][1B][EA][1F][86]
82996203 : Rx fail
82996453 : Rx: [80][FF][FF][FF][E2][EB][20][87]
82996687 : Rx fail
82996937 : Rx: [00][FF][FF][FF][A9][ED][21][87]
82997187 : Rx: [00][FF][FF][FF][70][EF][22][87]
82997437 : Rx: [00][FF][FF][FF][70][EF][22][87]
82997687 : Rx: [00][FF][FF][FF][37][F1][23][87]
82997921 : Rx: [80][FF][FF][FF][FE][F2][24][87]
82998171 : Rx: [80][FF][FF][FF][FE][F2][24][88]
82998421 : Rx: [80][FF][FF][FF][C1][F4][25][88]
82998671 : Rx: [80][FF][FF][FF][C1][F4][25][88]
82998906 : Rx: [02][01][94][C8][84][F6][26][88]
82999156 : Rx: [02][01][94][C8][84][F6][26][88]
82999406 : Rx: [02][01][94][C8][47][F8][27][88]
82999656 : Rx: [02][01][94][C8][0A][FA][28][88]
82999890 : Rx: [80][FF][FF][FF][0A][FA][28][88]
83000140 : Rx fail
83000390 : Rx: [80][FF][FF][FF][CD][FB][29][88]
83000640 : Rx: [80][FF][FF][FF][90][FD][2A][88]
83000875 : Rx fail
83001125 : Rx: [00][FF][FF][FF][53][FF][2B][88]
83001375 : Rx: [00][FF][FF][FF][53][FF][2B][88]
83001625 : Rx: [00][FF][FF][FF][16][01][2C][88]
83001859 : Rx: [80][FF][FF][FF][D9][02][2D][88]
83002109 : Rx: [80][FF][FF][FF][D9][02][2D][89]
83002359 : Rx: [80][FF][FF][FF][99][04][2E][89]
83002609 : Rx: [80][FF][FF][FF][99][04][2E][89]
83002859 : Rx: [00][FF][FF][FF][59][06][2F][89]
83003093 : Rx: [00][FF][FF][FF][59][06][2F][8A]
83003343 : Rx: [00][FF][FF][FF][16][08][30][8A]
83003593 : Rx: [00][FF][FF][FF][16][08][30][8A]
83003843 : Rx: [80][FF][FF][FF][D3][09][31][8A]
83004078 : Rx: [80][FF][FF][FF][90][0B][32][8A]
83004328 : Rx: [80][FF][FF][FF][90][0B][32][8A]
83004578 : Rx: [80][FF][FF][FF][4D][0D][33][8A]
83004828 : Rx: [00][FF][FF][FF][4D][0D][33][8A]
83005062 : Rx: [00][FF][FF][FF][0A][0F][34][8A]
83005312 : Rx: [00][FF][FF][FF][0A][0F][34][8A]
83005562 : Rx: [00][FF][FF][FF][C7][10][35][8A]
83005812 : Rx: [80][FF][FF][FF][84][12][36][8A]
83006046 : Rx: [80][FF][FF][FF][84][12][36][8A]
83006296 : Rx fail
83006546 : Rx: [80][FF][FF][FF][41][14][37][8A]
83006796 : Rx: [00][FF][FF][FF][FE][15][38][8A]
83007031 : Rx: [00][FF][FF][FF][FE][15][38][8A]
83007281 : Rx: [00][FF][FF][FF][BB][17][39][8A]
83007531 : Rx: [00][FF][FF][FF][78][19][3A][8A]
83007781 : Rx: [80][FF][FF][FF][78][19][3A][8A]
83008031 : Rx: [80][FF][FF][FF][35][1B][3B][8A]
83008265 : Rx: [80][FF][FF][FF][35][1B][3B][8A]
83008515 : Rx: [80][FF][FF][FF][F2][1C][3C][8A]
83008765 : Rx: [00][FF][FF][FF][F2][1C][3C][8A]
83009015 : Rx: [00][FF][FF][FF][AF][1E][3D][8A]
83009250 : Rx: [00][FF][FF][FF][6F][20][3E][89]
83009500 : Rx: [00][FF][FF][FF][6F][20][3E][89]
83009750 : Rx: [80][FF][FF][FF][2F][22][3F][89]
83010000 : Rx: [80][FF][FF][FF][2F][22][3F][89]
83010234 : Rx: [80][FF][FF][FF][EF][23][40][89]
83010484 : Rx: [80][FF][FF][FF][EF][23][40][89]
83010734 : Rx fail
83010984 : Rx: [00][FF][FF][FF][AF][25][41][89]
83011218 : Rx: [00][FF][FF][FF][6F][27][42][89]
83011468 : Rx: [00][FF][FF][FF][2F][29][43][89]
83011718 : Rx: [80][FF][FF][FF][2F][29][43][89]
83011968 : Rx fail
83012203 : Rx fail
83012453 : Rx: [80][FF][FF][FF][AC][2C][45][8A]
83012703 : Rx: [00][FF][FF][FF][AC][2C][45][8A]
83012953 : Rx: [00][FF][FF][FF][69][2E][46][8A]
83013203 : Rx: [00][FF][FF][FF][26][30][47][8A]
83013437 : Rx fail
83013687 : Rx fail
83013937 : Rx: [80][FF][FF][FF][E3][31][48][8A]
83014187 : Rx: [80][FF][FF][FF][A0][33][49][8A]
83014421 : Rx: [80][FF][FF][FF][A0][33][49][8A]
83014671 : Rx fail
83014921 : Rx: [00][FF][FF][FF][1A][37][4B][8A]
83015171 : Rx: [00][FF][FF][FF][1A][37][4B][8B]
83015406 : Rx: [00][FF][FF][FF][D4][38][4C][8B]
83015656 : Rx: [83][FF][AE][FF][D4][38][4C][8B]
83015906 : Rx fail
83016156 : Rx: [83][FF][AE][FF][8E][3A][4D][8B]
83016390 : Rx fail
83016640 : Rx fail
83016890 : Rx: [00][FF][FF][FF][02][3E][4F][8B]
83017140 : Rx: [00][FF][FF][FF][B8][3F][50][8C]
83017375 : Rx: [00][FF][FF][FF][B8][3F][50][8C]
83017625 : Rx: [80][FF][FF][FF][6E][41][51][8C]
83017875 : Rx: [80][FF][FF][FF][6E][41][51][8C]
83018125 : Rx: [80][FF][FF][FF][24][43][52][8C]
83018359 : Rx: [80][FF][FF][FF][DA][44][53][8C]
83018609 : Rx: [00][FF][FF][FF][DA][44][53][8C]
83018859 : Rx: [00][FF][FF][FF][90][46][54][8C]
83019109 : Rx: [00][FF][FF][FF][90][46][54][8C]
83019359 : Rx: [00][FF][FF][FF][46][48][55][8C]
83019593 : Rx: [80][FF][FF][FF][46][48][55][8C]
83019843 : Rx: [80][FF][FF][FF][FC][49][56][8C]
83020093 : Rx: [80][FF][FF][FF][B2][4B][57][8C]
83020343 : Rx: [80][FF][FF][FF][B2][4B][57][8C]
83020578 : Rx: [00][FF][FF][FF][68][4D][58][8C]
83020828 : Rx: [00][FF][FF][FF][68][4D][58][8C]
83021078 : Rx: [00][FF][FF][FF][1E][4F][59][8C]
83021328 : Rx: [00][FF][FF][FF][1E][4F][59][8C]
83021562 : Rx fail
83021812 : Rx: [80][FF][FF][FF][8A][52][5B][8C]
83022062 : Rx: [80][FF][FF][FF][8A][52][5B][8C]
83022312 : Rx: [80][FF][FF][FF][40][54][5C][8C]
83022546 : Rx fail
83022796 : Rx: [00][FF][FF][FF][F6][55][5D][8C]
83023046 : Rx fail
83023296 : Rx: [00][FF][FF][FF][A9][57][5E][8D]
83023531 : Rx: [80][FF][FF][FF][5C][59][5F][8D]
83023781 : Rx: [80][FF][FF][FF][5C][59][5F][8D]
83024031 : Rx: [80][FF][FF][FF][0F][5B][60][8D]
83024281 : Rx: [80][FF][FF][FF][0F][5B][60][8D]
83024531 : Rx: [00][FF][FF][FF][C2][5C][61][8D]
83024765 : Rx: [00][FF][FF][FF][75][5E][62][8D]
83025015 : Rx: [00][FF][FF][FF][75][5E][62][8E]
83025265 : Rx: [00][FF][FF][FF][25][60][63][8E]
83025515 : Rx: [80][FF][FF][FF][25][60][63][8E]
83025750 : Rx: [80][FF][FF][FF][D5][61][64][8E]
83026000 : Rx: [80][FF][FF][FF][D5][61][64][8E]
83026250 : Rx: [80][FF][FF][FF][85][63][65][8E]
83026500 : Rx: [00][FF][FF][FF][35][65][66][8E]
83026734 : Rx: [00][FF][FF][FF][35][65][66][8E]
83026984 : Rx: [00][FF][FF][FF][E5][66][67][8E]
83027234 : Rx: [00][FF][FF][FF][E5][66][67][8E]
83027484 : Rx: [80][FF][FF][FF][95][68][68][8E]
83027718 : Rx fail
83027968 : Rx: [80][FF][FF][FF][45][6A][69][8E]
83028218 : Rx: [80][FF][FF][FF][F8][6B][6A][8D]
83028468 : Rx: [00][FF][FF][FF][F8][6B][6A][8D]
83028703 : Rx: [00][FF][FF][FF][AB][6D][6B][8D]
83028953 : Rx: [00][FF][FF][FF][AB][6D][6B][8D]
83029203 : Rx: [00][FF][FF][FF][65][6F][6C][8B]
83029453 : Rx: [80][FF][FF][FF][1F][71][6D][8B]
83029703 : Rx: [80][FF][FF][FF][1F][71][6D][8B]
83029937 : Rx: [80][FF][FF][FF][D9][72][6E][8B]
83030187 : Rx: [80][FF][FF][FF][D9][72][6E][8A]
83030437 : Rx: [00][FF][FF][FF][96][74][6F][8A]
83030687 : Rx: [00][FF][FF][FF][96][74][6F][8A]
83030921 : Rx: [00][FF][FF][FF][53][76][70][8A]
83031171 : Rx: [00][FF][FF][FF][10][78][71][8A]
83031421 : Rx: [80][FF][FF][FF][10][78][71][8A]
83031671 : Rx: [80][FF][FF][FF][CD][79][72][8A]
83031906 : Rx fail
83032156 : Rx: [80][FF][FF][FF][8D][7B][73][89]
83032406 : Rx: [09][FD][FF][FF][8D][7B][73][89]
83032656 : Rx fail
83032890 : Rx fail
83033140 : Rx: [09][FD][FF][FF][10][7F][75][88]
83033390 : Rx fail
83033640 : Rx: [80][FF][FF][FF][D3][80][76][88]
83033875 : Rx: [80][FF][FF][FF][96][82][77][88]
83034125 : Rx: [80][FF][FF][FF][96][82][77][87]
83034375 : Rx fail
83034625 : Rx fail
83034875 : Rx: [00][FF][FF][FF][24][86][79][87]
83035109 : Rx: [00][FF][FF][FF][E7][87][7A][88]
83035359 : Rx: [80][FF][FF][FF][E7][87][7A][88]
83035609 : Rx: [80][FF][FF][FF][AA][89][7B][88]
83035859 : Rx fail
83036093 : Rx fail
83036343 : Rx: [00][FF][FF][FF][67][8B][7C][8A]
83036593 : Rx: [00][FF][FF][FF][24][8D][7D][8A]
83036843 : Rx: [00][FF][FF][FF][24][8D][7D][8A]
83037078 : Rx fail
83037328 : Rx: [80][FF][FF][FF][98][90][7F][8B]
83037578 : Rx: [80][FF][FF][FF][98][90][7F][8B]
83037828 : Rx: [80][FF][FF][FF][52][92][80][8B]
83038062 : Rx: [80][FF][FF][FF][52][92][80][8C]
83038312 : Rx fail
83038562 : Rx: [00][FF][FF][FF][08][94][81][8C]
83038812 : Rx: [00][FF][FF][FF][BE][95][82][8C]
83039062 : Rx: [00][FF][FF][FF][74][97][83][8C]
83039296 : Rx: [80][FF][FF][FF][74][97][83][8D]
83039546 : Rx: [80][FF][FF][FF][27][99][84][8D]
83039796 : Rx: [80][FF][FF][FF][27][99][84][8D]
83040046 : Rx: [80][FF][FF][FF][DA][9A][85][8D]
83040281 : Rx: [00][FF][FF][FF][8D][9C][86][8D]
83040531 : Rx: [00][FF][FF][FF][8D][9C][86][8D]
83040781 : Rx: [00][FF][FF][FF][40][9E][87][8D]
83041031 : Rx: [00][FF][FF][FF][40][9E][87][8D]
83041265 : Rx: [80][FF][FF][FF][ED][9F][88][8F]
83041515 : Rx: [80][FF][FF][FF][ED][9F][88][8F]
83041765 : Rx: [80][FF][FF][FF][9A][A1][89][8F]
83042015 : Rx: [80][FF][FF][FF][47][A3][8A][8F]
83042250 : Rx: [00][FF][FF][FF][47][A3][8A][8F]
83042500 : Rx: [00][FF][FF][FF][F4][A4][8B][8F]
83042750 : Rx: [00][FF][FF][FF][F4][A4][8B][8F]
83043000 : Rx: [00][FF][FF][FF][A1][A6][8C][8F]
83043234 : Rx: [80][FF][FF][FF][4E][A8][8D][8F]
83043484 : Rx: [80][FF][FF][FF][4E][A8][8D][8F]
83043734 : Rx: [80][FF][FF][FF][FB][A9][8E][8F]
83043984 : Rx: [80][FF][FF][FF][FB][A9][8E][8F]
83044234 : Rx: [00][FF][FF][FF][A8][AB][8F][8F]
83044468 : Rx: [00][FF][FF][FF][55][AD][90][8F]
83044718 : Rx: [00][FF][FF][FF][55][AD][90][8F]
83044968 : Rx: [00][FF][FF][FF][02][AF][91][8F]
83045218 : Rx: [80][FF][FF][FF][02][AF][91][8F]
83045453 : Rx: [80][FF][FF][FF][AF][B0][92][8F]
83045703 : Rx: [80][FF][FF][FF][AF][B0][92][8F]
83045953 : Rx: [80][FF][FF][FF][5C][B2][93][8F]
83046203 : Rx: [00][FF][FF][FF][06][B4][94][90]
83046437 : Rx: [00][FF][FF][FF][06][B4][94][90]
83046687 : Rx: [00][FF][FF][FF][B0][B5][95][90]
83046937 : Rx: [00][FF][FF][FF][B0][B5][95][90]
83047187 : Rx: [80][FF][FF][FF][5A][B7][96][90]
83047421 : Rx: [80][FF][FF][FF][04][B9][97][90]
83047671 : Rx: [80][FF][FF][FF][04][B9][97][90]
83047921 : Rx: [80][FF][FF][FF][AE][BA][98][90]
83048171 : Rx: [00][FF][FF][FF][AE][BA][98][90]
83048406 : Rx: [00][FF][FF][FF][58][BC][99][90]
83048656 : Rx: [00][FF][FF][FF][02][BE][9A][90]
83048906 : Rx: [00][FF][FF][FF][02][BE][9A][90]
83049156 : Rx: [82][01][94][C8][AC][BF][9B][90]
83049390 : Rx: [82][01][94][C8][AC][BF][9B][90]
83049640 : Rx: [82][01][94][C8][56][C1][9C][90]
83049890 : Rx: [82][01][94][C8][00][C3][9D][90]
83050140 : Rx: [00][FF][FF][FF][00][C3][9D][90]
83050390 : Rx: [00][FF][FF][FF][AA][C4][9E][90]
83050625 : Rx: [00][FF][FF][FF][AA][C4][9E][90]
83050875 : Rx: [00][FF][FF][FF][54][C6][9F][90]
83051125 : Rx fail
83051375 : Rx: [80][FF][FF][FF][FE][C7][A0][90]
83051609 : Rx fail
83051859 : Rx: [80][FF][FF][FF][A8][C9][A1][90]
83052109 : Rx: [00][FF][FF][FF][4F][CB][A2][91]
83052359 : Rx: [00][FF][FF][FF][4F][CB][A2][91]
83052593 : Rx fail
83052843 : Rx: [00][FF][FF][FF][9D][CE][A4][91]
83053093 : Rx: [80][FF][FF][FF][9D][CE][A4][91]
83053343 : Rx: [80][FF][FF][FF][44][D0][A5][91]
83053578 : Rx: [80][FF][FF][FF][44][D0][A5][91]
83053828 : Rx: [80][FF][FF][FF][EB][D1][A6][91]
83054078 : Rx: [00][FF][FF][FF][92][D3][A7][91]
83054328 : Rx: [00][FF][FF][FF][92][D3][A7][91]
83054562 : Rx fail
83054812 : Rx fail
83055062 : Rx: [80][FF][FF][FF][E3][D6][A9][90]
83055312 : Rx: [80][FF][FF][FF][8D][D8][AA][90]
83055546 : Rx fail
83055796 : Rx fail
83056046 : Rx: [00][FF][FF][FF][37][DA][AB][90]
83056296 : Rx: [00][FF][FF][FF][DE][DB][AC][91]
83056546 : Rx fail
83056781 : Rx fail
83057031 : Rx: [80][FF][FF][FF][2C][DF][AE][91]
83057281 : Rx: [80][FF][FF][FF][2C][DF][AE][91]
83057531 : Rx: [80][FF][FF][FF][D3][E0][AF][91]
83057765 : Rx: [80][FF][FF][FF][7A][E2][B0][91]
83058015 : Rx: [00][FF][FF][FF][7A][E2][B0][91]
83058265 : Rx: [00][FF][FF][FF][21][E4][B1][91]
83058515 : Rx: [00][FF][FF][FF][21][E4][B1][91]
83058750 : Rx: [00][FF][FF][FF][C8][E5][B2][91]
83059000 : Rx: [80][FF][FF][FF][6F][E7][B3][91]
83059250 : Rx: [80][FF][FF][FF][6F][E7][B3][91]
83059500 : Rx fail
83059734 : Rx: [80][FF][FF][FF][16][E9][B4][91]
83059984 : Rx fail
83060234 : Rx: [00][FF][FF][FF][64][EC][B6][91]
83060484 : Rx: [00][FF][FF][FF][64][EC][B6][91]
83060718 : Rx fail
83060968 : Rx: [80][FF][FF][FF][0B][EE][B7][91]
83061218 : Rx: [80][FF][FF][FF][AF][EF][B8][92]
83061468 : Rx: [80][FF][FF][FF][AF][EF][B8][92]
83061718 : Rx: [80][FF][FF][FF][53][F1][B9][92]
83061953 : Rx fail
83062203 : Rx: [00][FF][FF][FF][F7][F2][BA][92]
83062453 : Rx fail
83062703 : Rx: [00][FF][FF][FF][3F][F6][BC][92]
83062937 : Rx: [80][FF][FF][FF][3F][F6][BC][92]
83063187 : Rx: [80][FF][FF][FF][E3][F7][BD][92]
83063437 : Rx: [80][FF][FF][FF][E3][F7][BD][92]
83063687 : Rx: [80][FF][FF][FF][87][F9][BE][92]
83063921 : Rx: [00][FF][FF][FF][2B][FB][BF][92]
83064171 : Rx: [00][FF][FF][FF][2B][FB][BF][91]
83064421 : Rx: [00][FF][FF][FF][D2][FC][C0][91]
83064671 : Rx: [00][FF][FF][FF][D2][FC][C0][91]
83064906 : Rx: [80][FF][FF][FF][79][FE][C1][91]
83065156 : Rx: [80][FF][FF][FF][79][FE][C1][91]
83065406 : Rx: [80][FF][FF][FF][20][00][C2][91]
83065656 : Rx: [80][FF][FF][FF][C7][01][C3][91]
83065906 : Rx: [03][FF][AE][FF][C7][01][C3][91]
83066140 : Rx: [03][FF][AE][FF][71][03][C4][90]
83066390 : Rx: [03][FF][AE][FF][71][03][C4][90]
83066640 : Rx: [03][FF][AE][FF][1B][05][C5][90]
83066890 : Rx: [80][FF][FF][FF][C5][06][C6][90]
83067125 : Rx: [80][FF][FF][FF][C5][06][C6][8F]
83067375 : Rx: [80][FF][FF][FF][72][08][C7][8F]
83067625 : Rx: [80][FF][FF][FF][72][08][C7][8F]
83067875 : Rx: [00][FF][FF][FF][1F][0A][C8][8F]
83068109 : Rx: [00][FF][FF][FF][D2][0B][C9][8D]
83068359 : Rx: [00][FF][FF][FF][D2][0B][C9][8D]
83068609 : Rx: [00][FF][FF][FF][85][0D][CA][8D]
83068859 : Rx: [80][FF][FF][FF][85][0D][CA][8D]
83069093 : Rx: [80][FF][FF][FF][38][0F][CB][8D]
83069343 : Rx: [80][FF][FF][FF][38][0F][CB][8D]
83069593 : Rx: [80][FF][FF][FF][EB][10][CC][8D]
83069843 : Rx: [00][FF][FF][FF][9E][12][CD][8D]
83070078 : Rx: [00][FF][FF][FF][9E][12][CD][8A]
83070328 : Rx: [00][FF][FF][FF][5B][14][CE][8A]
83070578 : Rx: [00][FF][FF][FF][5B][14][CE][8A]
83070828 : Rx: [80][FF][FF][FF][18][16][CF][8A]
83071062 : Rx: [80][FF][FF][FF][18][16][CF][87]
83071312 : Rx: [80][FF][FF][FF][DF][17][D0][87]
83071562 : Rx: [80][FF][FF][FF][A6][19][D1][87]
83071812 : Rx: [00][FF][FF][FF][A6][19][D1][87]
83072062 : Rx: [00][FF][FF][FF][6D][1B][D2][87]
83072296 : Rx fail
83072546 : Rx fail
83072796 : Rx: [80][FF][FF][FF][3E][1D][D3][84]
83073046 : Rx: [80][FF][FF][FF][0F][1F][D4][84]
83073281 : Rx: [80][FF][FF][FF][0F][1F][D4][84]
83073531 : Rx fail
83073781 : Rx fail
83074031 : Rx fail
83074265 : Rx: [00][FF][FF][FF][89][24][D7][82]
83074515 : Rx fail
83074765 : Rx fail
83075015 : Rx: [80][FF][FF][FF][61][26][D8][82]
83075250 : Rx fail
83075500 : Rx: [80][FF][FF][FF][41][28][D9][80]
83075750 : Rx: [00][FF][FF][FF][21][2A][DA][80]
83076000 : Rx: [00][FF][FF][FF][21][2A][DA][80]
83076234 : Rx: [00][FF][FF][FF][08][2C][DB][7E]
83076484 : Rx: [00][FF][FF][FF][08][2C][DB][7E]
83076734 : Rx: [80][FF][FF][FF][EF][2D][DC][7E]
83076984 : Rx: [80][FF][FF][FF][EF][2D][DC][7E]
83077234 : Rx fail
83077468 : Rx: [80][FF][FF][FF][DA][2F][DD][7D]
83077718 : Rx: [00][FF][FF][FF][C5][31][DE][7D]
83077968 : Rx: [00][FF][FF][FF][C5][31][DE][7D]
83078218 : Rx: [00][FF][FF][FF][A8][33][DF][7F]
83078453 : Rx: [00][FF][FF][FF][A8][33][DF][7F]
83078703 : Rx fail
83078953 : Rx: [80][FF][FF][FF][8B][35][E0][7F]
83079203 : Rx: [80][FF][FF][FF][72][37][E1][7E]
