*** New Session***
03-11-2021 11:05:26
Product Name: Forerunner
237418500 : Rx fail
237418750 : Rx: [80][FF][FF][FF][89][A1][DB][4D]
237419000 : Rx: [80][FF][FF][FF][89][A1][DB][4D]
237419234 : Rx: [00][FF][FF][FF][A6][A4][DC][4D]
237419484 : Rx: [00][FF][FF][FF][A6][A4][DC][4D]
237419734 : Rx: [00][FF][FF][FF][A6][A4][DC][4E]
237419984 : Rx: [00][FF][FF][FF][B9][A7][DD][4E]
237420218 : Rx: [80][FF][FF][FF][B9][A7][DD][4E]
237420468 : Rx: [80][FF][FF][FF][B9][A7][DD][4E]
237420718 : Rx: [80][FF][FF][FF][B9][A7][DD][4E]
237420968 : Rx fail
237421203 : Rx: [00][FF][FF][FF][CC][AA][DE][4E]
237421453 : Rx: [00][FF][FF][FF][CC][AA][DE][4E]
237421703 : Rx: [00][FF][FF][FF][D5][AD][DF][4F]
237421953 : Rx: [00][FF][FF][FF][D5][AD][DF][4F]
237422203 : Rx: [80][FF][FF][FF][D5][AD][DF][4F]
237422437 : Rx: [80][FF][FF][FF][DE][B0][E0][4F]
237422687 : Rx: [80][FF][FF][FF][DE][B0][E0][4F]
237422937 : Rx: [80][FF][FF][FF][DE][B0][E0][4F]
237423187 : Rx: [00][FF][FF][FF][E7][B3][E1][4F]
237423421 : Rx: [00][FF][FF][FF][E7][B3][E1][4F]
237423671 : Rx: [00][FF][FF][FF][E7][B3][E1][4F]
237423921 : Rx: [00][FF][FF][FF][E7][B6][E2][50]
237424171 : Rx: [80][FF][FF][FF][E7][B6][E2][50]
237424406 : Rx: [80][FF][FF][FF][E7][B6][E2][50]
237424656 : Rx: [80][FF][FF][FF][E7][B9][E3][50]
237424906 : Rx: [80][FF][FF][FF][E7][B9][E3][50]
237425156 : Rx: [00][FF][FF][FF][E7][B9][E3][50]
237425390 : Rx: [00][FF][FF][FF][E7][BC][E4][50]
237425640 : Rx: [00][FF][FF][FF][E7][BC][E4][50]
237425890 : Rx: [00][FF][FF][FF][E7][BC][E4][51]
237426140 : Rx: [80][FF][FF][FF][DD][BF][E5][51]
237426375 : Rx: [80][FF][FF][FF][DD][BF][E5][51]
237426625 : Rx: [80][FF][FF][FF][DD][BF][E5][51]
237426875 : Rx: [80][FF][FF][FF][CA][C2][E6][52]
237427125 : Rx: [00][FF][FF][FF][CA][C2][E6][52]
237427375 : Rx: [00][FF][FF][FF][CA][C2][E6][52]
237427609 : Rx: [00][FF][FF][FF][B7][C5][E7][52]
237427859 : Rx: [00][FF][FF][FF][B7][C5][E7][53]
237428109 : Rx: [80][FF][FF][FF][B7][C5][E7][53]
237428359 : Rx: [80][FF][FF][FF][9B][C8][E8][53]
237428593 : Rx: [80][FF][FF][FF][9B][C8][E8][53]
237428843 : Rx: [80][FF][FF][FF][9B][C8][E8][54]
237429093 : Rx: [00][FF][FF][FF][76][CB][E9][54]
237429343 : Rx: [00][FF][FF][FF][76][CB][E9][54]
237429578 : Rx: [00][FF][FF][FF][76][CB][E9][54]
237429828 : Rx: [00][FF][FF][FF][51][CE][EA][54]
237430078 : Rx: [80][FF][FF][FF][51][CE][EA][54]
237430328 : Rx: [80][FF][FF][FF][51][CE][EA][54]
237430562 : Rx: [80][FF][FF][FF][2C][D1][EB][54]
237430812 : Rx: [80][FF][FF][FF][2C][D1][EB][54]
237431062 : Rx fail
237431312 : Rx fail
237431546 : Rx: [03][FF][AE][FF][07][D4][EC][54]
237431796 : Rx: [03][FF][AE][FF][E2][D6][ED][54]
237432046 : Rx: [80][FF][FF][FF][E2][D6][ED][54]
237432296 : Rx: [80][FF][FF][FF][E2][D6][ED][54]
237432531 : Rx: [80][FF][FF][FF][BD][D9][EE][54]
237432781 : Rx fail
237433031 : Rx: [00][FF][FF][FF][BD][D9][EE][53]
237433281 : Rx: [00][FF][FF][FF][A1][DC][EF][53]
237433531 : Rx: [00][FF][FF][FF][A1][DC][EF][53]
237433765 : Rx: [00][FF][FF][FF][A1][DC][EF][53]
237434015 : Rx: [80][FF][FF][FF][85][DF][F0][53]
237434265 : Rx: [80][FF][FF][FF][85][DF][F0][53]
237434515 : Rx fail
237434750 : Rx: [80][FF][FF][FF][69][E2][F1][53]
237435000 : Rx: [00][FF][FF][FF][69][E2][F1][53]
237435250 : Rx fail
237435500 : Rx fail
237435734 : Rx: [00][FF][FF][FF][4D][E5][F2][53]
237435984 : Rx: [80][FF][FF][FF][4D][E5][F2][53]
237436234 : Rx: [80][FF][FF][FF][31][E8][F3][53]
237436484 : Rx: [80][FF][FF][FF][31][E8][F3][53]
237436718 : Rx: [80][FF][FF][FF][31][E8][F3][53]
237436968 : Rx fail
237437218 : Rx: [00][FF][FF][FF][15][EB][F4][53]
237437468 : Rx fail
237437703 : Rx: [00][FF][FF][FF][F9][ED][F5][53]
237437953 : Rx fail
237438203 : Rx: [80][FF][FF][FF][F9][ED][F5][53]
237438453 : Rx: [80][FF][FF][FF][DD][F0][F6][53]
237438703 : Rx: [80][FF][FF][FF][DD][F0][F6][54]
237438937 : Rx fail
237439187 : Rx: [00][FF][FF][FF][B8][F3][F7][54]
237439437 : Rx fail
237439687 : Rx: [00][FF][FF][FF][B8][F3][F7][54]
237439921 : Rx: [80][FF][FF][FF][93][F6][F8][54]
237440171 : Rx: [80][FF][FF][FF][93][F6][F8][54]
237440421 : Rx: [80][FF][FF][FF][6E][F9][F9][54]
237440671 : Rx: [80][FF][FF][FF][6E][F9][F9][54]
237440906 : Rx: [00][FF][FF][FF][6E][F9][F9][54]
237441156 : Rx: [00][FF][FF][FF][49][FC][FA][54]
237441406 : Rx: [00][FF][FF][FF][49][FC][FA][54]
237441656 : Rx: [00][FF][FF][FF][49][FC][FA][54]
237441890 : Rx: [80][FF][FF][FF][1B][FF][FB][55]
237442140 : Rx: [80][FF][FF][FF][1B][FF][FB][55]
237442390 : Rx: [80][FF][FF][FF][1B][FF][FB][55]
237442640 : Rx: [80][FF][FF][FF][ED][01][FC][55]
237442890 : Rx: [00][FF][FF][FF][ED][01][FC][55]
237443125 : Rx: [00][FF][FF][FF][ED][01][FC][55]
237443375 : Rx fail
237443625 : Rx: [00][FF][FF][FF][BF][04][FD][55]
237443875 : Rx: [80][FF][FF][FF][BF][04][FD][55]
237444109 : Rx: [80][FF][FF][FF][91][07][FE][55]
237444359 : Rx: [80][FF][FF][FF][91][07][FE][55]
237444609 : Rx fail
237444859 : Rx: [00][FF][FF][FF][63][0A][FF][55]
237445093 : Rx fail
237445343 : Rx: [00][FF][FF][FF][35][0D][00][55]
237445593 : Rx: [00][FF][FF][FF][35][0D][00][55]
237445843 : Rx fail
237446078 : Rx: [80][FF][FF][FF][07][10][01][55]
237446328 : Rx: [80][FF][FF][FF][07][10][01][55]
237446578 : Rx: [80][FF][FF][FF][07][10][01][55]
237446828 : Rx: [00][FF][FF][FF][D9][12][02][55]
237447062 : Rx: [00][FF][FF][FF][D9][12][02][55]
237447312 : Rx fail
237447562 : Rx: [00][FF][FF][FF][AB][15][03][55]
237447812 : Rx: [89][FD][FF][FF][AB][15][03][55]
237448046 : Rx: [89][FD][FF][FF][AB][15][03][55]
237448296 : Rx: [89][FD][FF][FF][7D][18][04][55]
237448546 : Rx: [89][FD][FF][FF][7D][18][04][55]
237448796 : Rx: [00][FF][FF][FF][7D][18][04][54]
237449031 : Rx: [00][FF][FF][FF][58][1B][05][54]
237449281 : Rx: [00][FF][FF][FF][58][1B][05][54]
237449531 : Rx: [00][FF][FF][FF][58][1B][05][54]
237449781 : Rx fail
237450031 : Rx: [80][FF][FF][FF][33][1E][06][54]
237450265 : Rx: [80][FF][FF][FF][33][1E][06][54]
237450515 : Rx: [80][FF][FF][FF][0E][21][07][54]
237450765 : Rx: [00][FF][FF][FF][0E][21][07][55]
237451015 : Rx: [00][FF][FF][FF][0E][21][07][55]
237451250 : Rx: [00][FF][FF][FF][E0][23][08][55]
237451500 : Rx: [00][FF][FF][FF][E0][23][08][55]
237451750 : Rx: [80][FF][FF][FF][B2][26][09][55]
237452000 : Rx: [80][FF][FF][FF][B2][26][09][55]
237452234 : Rx: [80][FF][FF][FF][B2][26][09][55]
237452484 : Rx: [80][FF][FF][FF][84][29][0A][55]
237452734 : Rx: [00][FF][FF][FF][84][29][0A][56]
237452984 : Rx: [00][FF][FF][FF][84][29][0A][56]
237453218 : Rx: [00][FF][FF][FF][4E][2C][0B][56]
237453468 : Rx: [00][FF][FF][FF][4E][2C][0B][56]
237453718 : Rx: [80][FF][FF][FF][4E][2C][0B][56]
237453968 : Rx: [80][FF][FF][FF][18][2F][0C][56]
237454203 : Rx: [80][FF][FF][FF][18][2F][0C][56]
237454453 : Rx: [80][FF][FF][FF][18][2F][0C][56]
237454703 : Rx fail
237454953 : Rx: [00][FF][FF][FF][DA][31][0D][57]
237455203 : Rx fail
237455437 : Rx: [00][FF][FF][FF][9C][34][0E][57]
237455687 : Rx: [80][FF][FF][FF][9C][34][0E][58]
237455937 : Rx fail
237456187 : Rx: [80][FF][FF][FF][56][37][0F][58]
237456421 : Rx: [80][FF][FF][FF][56][37][0F][58]
237456671 : Rx fail
237456921 : Rx fail
237457171 : Rx: [00][FF][FF][FF][18][3A][10][57]
237457406 : Rx: [00][FF][FF][FF][DA][3C][11][57]
237457656 : Rx: [80][FF][FF][FF][DA][3C][11][57]
237457906 : Rx fail
237458156 : Rx: [80][FF][FF][FF][9C][3F][12][57]
237458390 : Rx fail
237458640 : Rx: [00][FF][FF][FF][5E][42][13][57]
237458890 : Rx fail
237459140 : Rx: [00][FF][FF][FF][5E][42][13][58]
237459375 : Rx fail
237459625 : Rx: [80][FF][FF][FF][18][45][14][58]
237459875 : Rx fail
237460125 : Rx: [80][FF][FF][FF][D2][47][15][58]
237460375 : Rx: [80][FF][FF][FF][D2][47][15][58]
237460609 : Rx: [00][FF][FF][FF][D2][47][15][58]
237460859 : Rx: [00][FF][FF][FF][84][4A][16][59]
237461109 : Rx: [00][FF][FF][FF][84][4A][16][59]
237461359 : Rx: [00][FF][FF][FF][36][4D][17][59]
237461593 : Rx: [80][FF][FF][FF][36][4D][17][59]
237461843 : Rx fail
237462093 : Rx: [80][FF][FF][FF][E8][4F][18][59]
237462343 : Rx: [80][FF][FF][FF][E8][4F][18][59]
237462578 : Rx: [00][FF][FF][FF][E8][4F][18][59]
237462828 : Rx: [00][FF][FF][FF][92][52][19][5A]
237463078 : Rx: [00][FF][FF][FF][92][52][19][5A]
237463328 : Rx: [00][FF][FF][FF][92][52][19][5A]
237463562 : Rx: [80][FF][FF][FF][3C][55][1A][5A]
237463812 : Rx: [80][FF][FF][FF][3C][55][1A][5A]
237464062 : Rx: [80][FF][FF][FF][E6][57][1B][5A]
237464312 : Rx: [80][FF][FF][FF][E6][57][1B][5A]
237464562 : Rx: [02][01][94][C8][E6][57][1B][5A]
237464796 : Rx: [02][01][94][C8][98][5A][1C][59]
237465046 : Rx: [02][01][94][C8][98][5A][1C][59]
237465296 : Rx: [02][01][94][C8][98][5A][1C][59]
237465546 : Rx: [80][FF][FF][FF][4A][5D][1D][59]
237465781 : Rx fail
237466031 : Rx: [80][FF][FF][FF][4A][5D][1D][59]
237466281 : Rx: [80][FF][FF][FF][FC][5F][1E][59]
237466531 : Rx: [00][FF][FF][FF][FC][5F][1E][59]
237466765 : Rx: [00][FF][FF][FF][AE][62][1F][59]
237467015 : Rx: [00][FF][FF][FF][AE][62][1F][59]
237467265 : Rx: [00][FF][FF][FF][AE][62][1F][59]
237467515 : Rx: [80][FF][FF][FF][60][65][20][59]
237467750 : Rx: [80][FF][FF][FF][60][65][20][59]
237468000 : Rx: [80][FF][FF][FF][60][65][20][59]
237468250 : Rx: [80][FF][FF][FF][12][68][21][59]
237468500 : Rx: [00][FF][FF][FF][12][68][21][59]
237468734 : Rx: [00][FF][FF][FF][C4][6A][22][59]
237468984 : Rx: [00][FF][FF][FF][C4][6A][22][59]
237469234 : Rx: [00][FF][FF][FF][C4][6A][22][59]
237469484 : Rx: [80][FF][FF][FF][76][6D][23][59]
237469734 : Rx fail
237469968 : Rx: [80][FF][FF][FF][76][6D][23][59]
237470218 : Rx: [80][FF][FF][FF][28][70][24][59]
237470468 : Rx: [00][FF][FF][FF][28][70][24][59]
237470718 : Rx: [00][FF][FF][FF][28][70][24][5A]
237470953 : Rx: [00][FF][FF][FF][D2][72][25][5A]
237471203 : Rx: [00][FF][FF][FF][D2][72][25][5A]
237471453 : Rx: [80][FF][FF][FF][7C][75][26][5A]
237471703 : Rx: [80][FF][FF][FF][7C][75][26][5A]
237471937 : Rx: [80][FF][FF][FF][7C][75][26][5A]
237472187 : Rx: [80][FF][FF][FF][26][78][27][5A]
237472437 : Rx: [00][FF][FF][FF][26][78][27][5A]
237472687 : Rx: [00][FF][FF][FF][26][78][27][5A]
237472921 : Rx: [00][FF][FF][FF][D0][7A][28][5A]
237473171 : Rx: [00][FF][FF][FF][D0][7A][28][5A]
237473421 : Rx: [80][FF][FF][FF][7A][7D][29][5A]
237473671 : Rx: [80][FF][FF][FF][7A][7D][29][5A]
237473906 : Rx: [80][FF][FF][FF][7A][7D][29][5B]
237474156 : Rx: [80][FF][FF][FF][1D][80][2A][5B]
237474406 : Rx: [00][FF][FF][FF][1D][80][2A][5B]
237474656 : Rx fail
237474890 : Rx fail
237475140 : Rx: [00][FF][FF][FF][C7][82][2B][5A]
237475390 : Rx: [80][FF][FF][FF][C7][82][2B][5A]
237475640 : Rx: [80][FF][FF][FF][71][85][2C][5A]
237475890 : Rx fail
237476125 : Rx fail
237476375 : Rx: [00][FF][FF][FF][14][88][2D][5B]
237476625 : Rx: [00][FF][FF][FF][14][88][2D][5B]
237476875 : Rx: [00][FF][FF][FF][BE][8A][2E][5A]
237477109 : Rx fail
237477359 : Rx: [80][FF][FF][FF][BE][8A][2E][5A]
237477609 : Rx: [80][FF][FF][FF][68][8D][2F][5A]
237477859 : Rx: [80][FF][FF][FF][68][8D][2F][5A]
237478093 : Rx fail
237478343 : Rx: [00][FF][FF][FF][12][90][30][5A]
237478593 : Rx: [00][FF][FF][FF][12][90][30][5A]
237478843 : Rx: [00][FF][FF][FF][C4][92][31][59]
237479078 : Rx: [00][FF][FF][FF][C4][92][31][59]
237479328 : Rx: [80][FF][FF][FF][C4][92][31][59]
237479578 : Rx: [80][FF][FF][FF][76][95][32][59]
237479828 : Rx: [80][FF][FF][FF][76][95][32][57]
237480078 : Rx: [80][FF][FF][FF][76][95][32][57]
237480312 : Rx fail
237480562 : Rx: [00][FF][FF][FF][38][98][33][57]
237480812 : Rx: [00][FF][FF][FF][02][9B][34][56]
237481062 : Rx: [00][FF][FF][FF][02][9B][34][56]
237481296 : Rx: [83][FF][AE][FF][02][9B][34][56]
237481546 : Rx: [83][FF][AE][FF][CC][9D][35][56]
237481796 : Rx: [83][FF][AE][FF][CC][9D][35][55]
237482046 : Rx fail
237482281 : Rx fail
237482531 : Rx: [00][FF][FF][FF][9E][A0][36][55]
237482781 : Rx: [00][FF][FF][FF][9E][A0][36][55]
237483031 : Rx: [00][FF][FF][FF][70][A3][37][55]
237483265 : Rx: [80][FF][FF][FF][70][A3][37][55]
237483515 : Rx: [80][FF][FF][FF][70][A3][37][55]
237483765 : Rx: [80][FF][FF][FF][54][A6][38][53]
237484015 : Rx: [80][FF][FF][FF][54][A6][38][53]
237484250 : Rx fail
237484500 : Rx: [00][FF][FF][FF][38][A9][39][53]
237484750 : Rx: [00][FF][FF][FF][38][A9][39][52]
237485000 : Rx: [00][FF][FF][FF][38][A9][39][52]
237485234 : Rx: [80][FF][FF][FF][25][AC][3A][52]
237485484 : Rx fail
237485734 : Rx: [80][FF][FF][FF][25][AC][3A][52]
237485984 : Rx: [80][FF][FF][FF][12][AF][3B][52]
237486234 : Rx: [00][FF][FF][FF][12][AF][3B][52]
237486468 : Rx: [00][FF][FF][FF][12][AF][3B][52]
237486718 : Rx: [00][FF][FF][FF][FF][B1][3C][52]
237486968 : Rx: [00][FF][FF][FF][FF][B1][3C][52]
237487218 : Rx: [80][FF][FF][FF][FF][B1][3C][52]
237487453 : Rx: [80][FF][FF][FF][EC][B4][3D][52]
237487703 : Rx: [80][FF][FF][FF][EC][B4][3D][53]
237487953 : Rx: [80][FF][FF][FF][EC][B4][3D][53]
237488203 : Rx: [00][FF][FF][FF][D0][B7][3E][53]
237488437 : Rx: [00][FF][FF][FF][D0][B7][3E][53]
237488687 : Rx: [00][FF][FF][FF][D0][B7][3E][53]
237488937 : Rx: [00][FF][FF][FF][B4][BA][3F][53]
237489187 : Rx: [80][FF][FF][FF][B4][BA][3F][53]
237489421 : Rx: [80][FF][FF][FF][B4][BA][3F][53]
237489671 : Rx: [80][FF][FF][FF][98][BD][40][53]
237489921 : Rx: [80][FF][FF][FF][98][BD][40][53]
237490171 : Rx: [00][FF][FF][FF][7C][C0][41][53]
237490421 : Rx: [00][FF][FF][FF][7C][C0][41][53]
237490656 : Rx: [00][FF][FF][FF][7C][C0][41][53]
237490906 : Rx: [00][FF][FF][FF][60][C3][42][53]
237491156 : Rx: [80][FF][FF][FF][60][C3][42][53]
237491406 : Rx: [80][FF][FF][FF][60][C3][42][53]
237491640 : Rx: [80][FF][FF][FF][44][C6][43][53]
237491890 : Rx: [80][FF][FF][FF][44][C6][43][53]
237492140 : Rx: [00][FF][FF][FF][44][C6][43][53]
237492390 : Rx: [00][FF][FF][FF][28][C9][44][53]
237492625 : Rx: [00][FF][FF][FF][28][C9][44][53]
237492875 : Rx: [00][FF][FF][FF][28][C9][44][53]
237493125 : Rx: [80][FF][FF][FF][0C][CC][45][53]
237493375 : Rx: [80][FF][FF][FF][0C][CC][45][53]
237493609 : Rx: [80][FF][FF][FF][0C][CC][45][53]
237493859 : Rx: [80][FF][FF][FF][F0][CE][46][53]
237494109 : Rx: [00][FF][FF][FF][F0][CE][46][53]
237494359 : Rx: [00][FF][FF][FF][F0][CE][46][53]
237494593 : Rx: [00][FF][FF][FF][D4][D1][47][53]
237494843 : Rx fail
237495093 : Rx: [80][FF][FF][FF][D4][D1][47][53]
237495343 : Rx fail
237495593 : Rx: [80][FF][FF][FF][B8][D4][48][53]
237495828 : Rx: [80][FF][FF][FF][B8][D4][48][53]
237496078 : Rx: [00][FF][FF][FF][9C][D7][49][53]
237496328 : Rx: [00][FF][FF][FF][9C][D7][49][53]
237496578 : Rx fail
237496812 : Rx fail
237497062 : Rx: [80][FF][FF][FF][80][DA][4A][53]
237497312 : Rx: [80][FF][FF][FF][80][DA][4A][53]
237497562 : Rx fail
237497796 : Rx: [80][FF][FF][FF][64][DD][4B][53]
237498046 : Rx: [09][FD][FF][FF][64][DD][4B][53]
237498296 : Rx fail
237498546 : Rx: [09][FD][FF][FF][48][E0][4C][53]
237498781 : Rx: [09][FD][FF][FF][48][E0][4C][54]
237499031 : Rx: [80][FF][FF][FF][23][E3][4D][54]
237499281 : Rx: [80][FF][FF][FF][23][E3][4D][54]
237499531 : Rx: [80][FF][FF][FF][23][E3][4D][54]
237499765 : Rx: [80][FF][FF][FF][FE][E5][4E][54]
237500015 : Rx: [00][FF][FF][FF][FE][E5][4E][54]
237500265 : Rx: [00][FF][FF][FF][D9][E8][4F][54]
237500515 : Rx: [00][FF][FF][FF][D9][E8][4F][54]
237500765 : Rx: [00][FF][FF][FF][D9][E8][4F][55]
237501000 : Rx: [80][FF][FF][FF][AB][EB][50][55]
237501250 : Rx: [80][FF][FF][FF][AB][EB][50][55]
237501500 : Rx: [80][FF][FF][FF][AB][EB][50][55]
237501750 : Rx: [80][FF][FF][FF][75][EE][51][56]
237501984 : Rx: [00][FF][FF][FF][75][EE][51][56]
237502234 : Rx: [00][FF][FF][FF][75][EE][51][56]
237502484 : Rx: [00][FF][FF][FF][3F][F1][52][56]
237502734 : Rx fail
237502968 : Rx: [80][FF][FF][FF][3F][F1][52][56]
237503218 : Rx: [80][FF][FF][FF][09][F4][53][56]
237503468 : Rx: [80][FF][FF][FF][09][F4][53][56]
237503718 : Rx fail
237503953 : Rx: [00][FF][FF][FF][DB][F6][54][55]
237504203 : Rx: [00][FF][FF][FF][DB][F6][54][55]
237504453 : Rx: [00][FF][FF][FF][DB][F6][54][55]
237504703 : Rx: [00][FF][FF][FF][AD][F9][55][55]
237504937 : Rx: [80][FF][FF][FF][AD][F9][55][55]
237505187 : Rx: [80][FF][FF][FF][7F][FC][56][55]
237505437 : Rx: [80][FF][FF][FF][7F][FC][56][55]
237505687 : Rx: [80][FF][FF][FF][7F][FC][56][54]
237505921 : Rx: [00][FF][FF][FF][5A][FF][57][54]
237506171 : Rx: [00][FF][FF][FF][5A][FF][57][54]
237506421 : Rx fail
237506671 : Rx fail
237506921 : Rx: [80][FF][FF][FF][35][02][58][54]
237507156 : Rx: [80][FF][FF][FF][35][02][58][54]
237507406 : Rx: [80][FF][FF][FF][10][05][59][54]
237507656 : Rx: [80][FF][FF][FF][10][05][59][54]
237507906 : Rx: [00][FF][FF][FF][10][05][59][54]
237508140 : Rx: [00][FF][FF][FF][EB][07][5A][54]
237508390 : Rx: [00][FF][FF][FF][EB][07][5A][54]
237508640 : Rx: [00][FF][FF][FF][EB][07][5A][54]
237508890 : Rx: [80][FF][FF][FF][BD][0A][5B][55]
237509125 : Rx: [80][FF][FF][FF][BD][0A][5B][55]
237509375 : Rx: [80][FF][FF][FF][BD][0A][5B][55]
237509625 : Rx: [80][FF][FF][FF][8F][0D][5C][55]
237509875 : Rx: [00][FF][FF][FF][8F][0D][5C][55]
237510109 : Rx: [00][FF][FF][FF][8F][0D][5C][55]
237510359 : Rx: [00][FF][FF][FF][61][10][5D][55]
237510609 : Rx fail
237510859 : Rx: [80][FF][FF][FF][2B][13][5E][56]
237511093 : Rx fail
237511343 : Rx: [80][FF][FF][FF][2B][13][5E][56]
237511593 : Rx: [80][FF][FF][FF][F5][15][5F][56]
237511843 : Rx: [00][FF][FF][FF][F5][15][5F][56]
237512093 : Rx: [00][FF][FF][FF][F5][15][5F][56]
237512328 : Rx: [00][FF][FF][FF][BF][18][60][56]
237512578 : Rx: [00][FF][FF][FF][BF][18][60][56]
237512828 : Rx: [80][FF][FF][FF][BF][18][60][58]
237513078 : Rx: [80][FF][FF][FF][79][1B][61][58]
237513312 : Rx: [80][FF][FF][FF][79][1B][61][58]
237513562 : Rx: [80][FF][FF][FF][79][1B][61][58]
237513812 : Rx: [00][FF][FF][FF][2B][1E][62][59]
237514062 : Rx: [00][FF][FF][FF][2B][1E][62][59]
237514296 : Rx: [00][FF][FF][FF][DD][20][63][59]
237514546 : Rx fail
237514796 : Rx: [82][01][94][C8][DD][20][63][5A]
237515046 : Rx: [82][01][94][C8][87][23][64][5A]
237515281 : Rx: [82][01][94][C8][87][23][64][5A]
237515531 : Rx: [82][01][94][C8][87][23][64][5A]
237515781 : Rx: [00][FF][FF][FF][31][26][65][5A]
237516031 : Rx: [00][FF][FF][FF][31][26][65][5A]
237516265 : Rx: [00][FF][FF][FF][DB][28][66][5A]
237516515 : Rx: [00][FF][FF][FF][DB][28][66][5A]
237516765 : Rx: [80][FF][FF][FF][DB][28][66][5A]
237517015 : Rx: [80][FF][FF][FF][85][2B][67][5A]
237517250 : Rx fail
237517500 : Rx fail
237517750 : Rx: [00][FF][FF][FF][37][2E][68][59]
237518000 : Rx: [00][FF][FF][FF][37][2E][68][59]
237518250 : Rx fail
237518484 : Rx: [00][FF][FF][FF][E9][30][69][59]
237518734 : Rx: [80][FF][FF][FF][E9][30][69][59]
237518984 : Rx: [80][FF][FF][FF][9B][33][6A][59]
237519234 : Rx fail
237519468 : Rx: [80][FF][FF][FF][9B][33][6A][59]
237519718 : Rx: [00][FF][FF][FF][4D][36][6B][59]
237519968 : Rx: [00][FF][FF][FF][4D][36][6B][59]
237520218 : Rx: [00][FF][FF][FF][4D][36][6B][59]
237520453 : Rx: [00][FF][FF][FF][FF][38][6C][59]
237520703 : Rx: [80][FF][FF][FF][FF][38][6C][59]
237520953 : Rx: [80][FF][FF][FF][FF][38][6C][59]
237521203 : Rx: [80][FF][FF][FF][B1][3B][6D][59]
237521437 : Rx: [80][FF][FF][FF][B1][3B][6D][59]
237521687 : Rx: [00][FF][FF][FF][5B][3E][6E][5A]
237521937 : Rx: [00][FF][FF][FF][5B][3E][6E][5A]
237522187 : Rx: [00][FF][FF][FF][5B][3E][6E][5A]
237522437 : Rx: [00][FF][FF][FF][05][41][6F][5A]
237522671 : Rx: [80][FF][FF][FF][05][41][6F][5A]
237522921 : Rx: [80][FF][FF][FF][05][41][6F][5A]
237523171 : Rx: [80][FF][FF][FF][AF][43][70][5A]
237523421 : Rx: [80][FF][FF][FF][AF][43][70][5A]
237523656 : Rx: [00][FF][FF][FF][59][46][71][5A]
237523906 : Rx: [00][FF][FF][FF][59][46][71][5B]
237524156 : Rx: [00][FF][FF][FF][59][46][71][5B]
237524406 : Rx: [00][FF][FF][FF][FC][48][72][5B]
237524640 : Rx fail
237524890 : Rx: [80][FF][FF][FF][FC][48][72][5B]
237525140 : Rx fail
237525390 : Rx: [80][FF][FF][FF][9F][4B][73][5B]
237525625 : Rx: [00][FF][FF][FF][42][4E][74][5B]
237525875 : Rx: [00][FF][FF][FF][42][4E][74][5D]
237526125 : Rx: [00][FF][FF][FF][42][4E][74][5D]
237526375 : Rx: [00][FF][FF][FF][D6][50][75][5D]
237526609 : Rx: [80][FF][FF][FF][D6][50][75][5D]
237526859 : Rx: [80][FF][FF][FF][D6][50][75][5E]
237527109 : Rx: [80][FF][FF][FF][63][53][76][5E]
237527359 : Rx: [80][FF][FF][FF][63][53][76][5E]
237527609 : Rx: [00][FF][FF][FF][F0][55][77][5E]
237527843 : Rx: [00][FF][FF][FF][F0][55][77][5E]
237528093 : Rx: [00][FF][FF][FF][F0][55][77][5E]
237528343 : Rx: [00][FF][FF][FF][7D][58][78][5E]
237528593 : Rx: [80][FF][FF][FF][7D][58][78][5E]
237528828 : Rx: [80][FF][FF][FF][11][5B][79][5D]
237529078 : Rx fail
237529328 : Rx: [80][FF][FF][FF][11][5B][79][5D]
237529578 : Rx: [00][FF][FF][FF][A5][5D][7A][5D]
237529812 : Rx: [00][FF][FF][FF][A5][5D][7A][5C]
237530062 : Rx: [00][FF][FF][FF][A5][5D][7A][5C]
237530312 : Rx: [00][FF][FF][FF][40][60][7B][5C]
237530562 : Rx: [80][FF][FF][FF][40][60][7B][5C]
237530796 : Rx: [80][FF][FF][FF][DB][62][7C][5C]
237531046 : Rx: [80][FF][FF][FF][DB][62][7C][5C]
237531296 : Rx: [80][FF][FF][FF][DB][62][7C][5C]
237531546 : Rx: [03][FF][AE][FF][76][65][7D][5C]
237531781 : Rx: [03][FF][AE][FF][76][65][7D][5C]
237532031 : Rx: [03][FF][AE][FF][76][65][7D][5C]
237532281 : Rx: [03][FF][AE][FF][11][68][7E][5C]
237532531 : Rx: [80][FF][FF][FF][11][68][7E][5C]
237532781 : Rx: [80][FF][FF][FF][AC][6A][7F][5C]
237533015 : Rx fail
237533265 : Rx: [80][FF][FF][FF][AC][6A][7F][5C]
237533515 : Rx: [00][FF][FF][FF][47][6D][80][5C]
237533765 : Rx: [00][FF][FF][FF][47][6D][80][5C]
237534000 : Rx: [00][FF][FF][FF][47][6D][80][5C]
237534250 : Rx fail
237534500 : Rx: [80][FF][FF][FF][E2][6F][81][5C]
237534750 : Rx: [80][FF][FF][FF][85][72][82][5B]
237534984 : Rx: [80][FF][FF][FF][85][72][82][5B]
237535234 : Rx fail
237535484 : Rx: [00][FF][FF][FF][28][75][83][5B]
237535734 : Rx: [00][FF][FF][FF][28][75][83][5A]
237535968 : Rx: [00][FF][FF][FF][28][75][83][5A]
237536218 : Rx: [00][FF][FF][FF][D2][77][84][5A]
237536468 : Rx fail
